EAR,MOR,NLR,State
"0.19415624263371623","0.7010506533492596","0.9494666865391241","Eye Closed"
"0.20811259766632767","0.823148803497729","0.90640020867714","Eye Closed"
"0.2149096242313214","0.763639528056784","0.9494666865391241","Eye Closed"
"0.24654388593232787","0.7488864797385182","0.8633383808515066","Eye Closed"
"0.2416495000447121","0.7289639119574083","0.9053742884743764","Eye Closed"
"0.22697221527909348","0.8130503335710255","0.866561808545553","Eye Closed"
"0.22611093178969624","0.7304924052156001","0.8633383808515066","Eye Closed"
"0.2312868250413357","0.7627676019653855","0.8633383808515066","Eye Closed"
"0.20072912049632133","0.6577672739625359","0.8633383808515066","Eye Closed"
"0.17832744961220542","0.5577259228586261","0.8633383808515066","Eye Closed"
"0.14537633103811204","0.46926742064079036","0.8633383808515066","Eye Closed"
"0.15248204565172996","0.3092006172872198","0.9494666865391241","Eye Closed"
"0.16794878622393308","0.37261459863782515","0.9494666865391241","Eye Closed"
"0.1305386975836586","0.40728864705783646","0.9494666865391241","Eye Closed"
"0.13131541878707848","0.4124520341881469","0.9494666865391241","Eye Closed"
"0.11513021007949599","0.3863594883921581","0.9494666865391241","Eye Closed"
"0.11591712901993906","0.3581267310215298","0.948487349830299","Eye Closed"
"0.11218965446160399","0.3826890311543921","0.9494666865391241","Eye Closed"
"0.12431443304358539","0.4170978397745269","0.9494666865391241","Eye Closed"
"0.15722969947610282","0.43945437940183485","0.9494666865391241","Eye Closed"
"0.1662883617166202","0.43682562502697414","0.948487349830299","Eye Closed"
"0.2067284988995498","0.3749447350965977","0.9494666865391241","Eye Closed"
"0.21148219780872907","0.4607663675748312","0.90640020867714","Eye Closed"
"0.20657816067981655","0.442408809983617","0.9053742884743764","Eye Closed"
"0.1533400753547332","0.4093211005025699","0.9494666865391241","Eye Closed"
"0.18245272608251017","0.42988488944561","0.9494666865391241","Eye Closed"
"0.2029194781845049","0.44259653587389175","0.9523986544646218","Eye Closed"
"0.15444119787859456","0.47381994263960064","0.948487349830299","Eye Closed"
"0.16677577856265247","0.5036454156957334","0.9494666865391241","Eye Closed"
"0.17321524566533542","0.48145499469734676","0.9494666865391241","Eye Closed"
"0.16171968941607365","0.46632587882501403","0.9925372091383593","Eye Closed"
"0.13911465364156012","0.46518418009968776","1.0347134725421443","Eye Closed"
